# University Ranking Results - www.universityrankings.ch
# Ranking: 
# Year: 2026
#
   #    World Rank   ,  Institution   ,  Country   ,   
    1  ,   University of Oxford   ,UK   
    501-600  ,   Imam Abdulrahman Bin Faisal University   ,Saudi Arabia   
    501-600  ,   Wroclaw Medical University   ,Poland   
    501-600  ,   Indian Institute of Technology Indore   ,India   
    501-600  ,   Shiraz University of Technology   ,Iran   
    501-600  ,   Federation University Australia   ,Australia   
    501-600  ,   University of Nicosia   ,Cyprus   
    501-600  ,   Tashkent Institute Irrigation and Agricultural Mechanization Engineers   ,Uzbekistan   
    501-600  ,   UEH University   ,Viet Nam   
    501-600  ,   Constructor University Bremen   ,Germany   
    501-600  ,   KIIT University   ,India   
    501-600  ,   Lovely Professional University    ,India   
    501-600  ,   University of Petroleum and Energy Studies   ,India   
    601-800  ,  City University of Macau  ,Macao   
    601-800  ,  Dhofar University  ,Oman   
    601-800  ,  Ege University  ,Pakistan   
    601-800  ,  Graphic Era University  ,India   
    601-800  ,  Sharda University  ,India   
    601-800  ,   Graz University of Technology   ,Austria   
    601-800  ,   University of Klagenfurt   ,Austria   
    601-800  ,   University of Salzburg   ,Austria   
    601-800  ,   Charles Sturt University   ,Australia   
    601-800  ,   University of Mons-Hainaut   ,Belgium   
    601-800  ,   Sao Paulo State University   ,Brazil   
    601-800  ,   Federal University of Rio Grande do Sul   ,Brazil   
    601-800  ,   Federal University of Rio de Janeiro   ,Brazil   
    601-800  ,   Concordia University   ,Canada   
    601-800  ,   Toronto Metropolitan University   ,Canada   
    601-800  ,   University of New Brunswick   ,Canada   
    601-800  ,   University of Neuchatel   ,Switzerland   
    601-800  ,   Capital University of Medical Sciences   ,China   
    601-800  ,   East China University of Science and Technology   ,China   
    601-800  ,   Guangdong University of Technology   ,China   
    601-800  ,   Harbin Engineering University   ,China   
    601-800  ,   Nanjing Forestry University   ,China   
    601-800  ,   Nanjing University of Aeronautics and Astronautics   ,China   
    601-800  ,   Nanjing University of Technology   ,China   
    601-800  ,   Nanjing University of Science and Technology   ,China   
    601-800  ,   Ocean University of China   ,China   
    601-800  ,   Qingdao University   ,China   
    601-800  ,   South China Normal University   ,China   
    601-800  ,   Zhejiang Normal University   ,China   
    601-800  ,   Near East University   ,Northern Cyprus   
    601-800  ,   Masaryk University   ,Czech Republic   
    601-800  ,   University of Wuppertal   ,Germany   
    601-800  ,   University of Magdeburg   ,Germany   
    601-800  ,   Technical University of Braunschweig   ,Germany   
    601-800  ,   University of Paderborn   ,Germany   
    601-800  ,   University of Passau   ,Germany   
    601-800  ,   Espiritu Santo University   ,Ecuador   
    601-800  ,   American University in Cairo   ,Egypt   
    601-800  ,   Polytechnic University of Catalonia   ,Spain   
    601-800  ,   Polytechnic University of Valencia   ,Spain   
    601-800  ,   University of Granada   ,Spain   
    601-800  ,   University of Santiago de Compostela   ,Spain   
    601-800  ,   University of the Basque Country   ,Spain   
    601-800  ,   University of Rovira i Virgili   ,Spain   
    601-800  ,   Ecole Centrale de Nantes   ,France   
    601-800  ,   Ecole Nationale des Travaux Publics de l'Etat   ,France   
    601-800  ,   Sciences Po - Paris   ,France   
    601-800  ,   University Claude Bernard - Lyon I   ,France   
    601-800  ,   University of Rennes I   ,France   
    601-800  ,   University of Nantes   ,France   
    601-800  ,   Harokopio University   ,Greece   
    601-800  ,   University of Crete   ,Greece   
    601-800  ,   Bar-Ilan University   ,Israel   
    601-800  ,   Ben-Gurion University of the Negev   ,Israel   
    601-800  ,   Aligarh Muslim University   ,India   
    601-800  ,   Bharathiar University   ,India   
    601-800  ,   Manipal University   ,India   
    601-800  ,   Panjab University   ,India   
    601-800  ,   Thapar University   ,India   
    601-800  ,   University of Delhi   ,India   
    601-800  ,   Vellore Institute of Technology   ,India   
    601-800  ,   Babol University of Medical Sciences   ,Iran   
    601-800  ,   Iran University of Medical Sciences   ,Iran   
    601-800  ,   Isfahan University of Technology   ,Iran   
    601-800  ,   Qazvin University of Medical Sciences   ,Iran   
    601-800  ,   Shiraz University of Medical Sciences   ,Iran   
    601-800  ,   University of Tabriz   ,Iran   
    601-800  ,   Tabriz University of Medical Sciences   ,Iran   
    601-800  ,   Tarbiat Modares University   ,Iran   
    601-800  ,   Urmia University of Medical Sciences   ,Iran   
    601-800  ,   University of Aquila   ,Italy   
    601-800  ,   University of Bari   ,Italy   
    601-800  ,   University of Cagliari   ,Italy   
    601-800  ,   University of Calabria   ,Italy   
    601-800  ,   University of Parma   ,Italy   
    601-800  ,   University of Udine   ,Italy   
    601-800  ,   Jordan University   ,Jordan   
    601-800  ,   Yarmouk University   ,Jordan   
    601-800  ,   Hiroshima University   ,Japan   
    601-800  ,   Keio University   ,Japan   
    601-800  ,   Kobe University   ,Japan   
    601-800  ,   University of Aizu   ,Japan   
    601-800  ,   Catholic University of Korea   ,South Korea   
    601-800  ,   Beirut Arab University   ,Lebanon   
    601-800  ,   Monterrey Institute of Technology and Higher Education    ,Mexico   
    601-800  ,   University of Tenaga Nasional   ,Malaysia   
    601-800  ,   University of Canterbury   ,New Zealand   
    601-800  ,   Air University   ,Pakistan   
    601-800  ,   Bahauddin Zakariya University   ,Pakistan   
    601-800  ,   National University of Sciences and Technology - Islamabad   ,Pakistan   
    601-800  ,   University of Lahore   ,Pakistan   
    601-800  ,   University of Veterinary and Animal Sciences   ,Pakistan   
    601-800  ,   University of Warsaw   ,Poland   
    601-800  ,   University of Beira Interior   ,Portugal   
    601-800  ,   University of Aveiro   ,Portugal   
    601-800  ,   University of Minho   ,Portugal   
    601-800  ,   Tomsk State University   ,Russia   
    601-800  ,   Imam Muhammad Ibn Saud Islamic University   ,Saudi Arabia   
    601-800  ,   Jouf University   ,Saudi Arabia   
    601-800  ,   King Faisal University   ,Saudi Arabia   
    601-800  ,   Mahidol University   ,Thailand   
    601-800  ,   Bilkent University   ,Turkey   
    601-800  ,   Kadir Has University   ,Turkey   
    601-800  ,   Yildiz Technical University   ,Turkey   
    601-800  ,   Chang Gung University   ,Taiwan   
    601-800  ,   National Sun Yat-Sen University   ,Taiwan   
    601-800  ,   Yuan Ze University   ,Taiwan   
    601-800  ,   Coventry University   ,UK   
    601-800  ,   De Montfort University   ,UK   
    601-800  ,   London Metropolitan University   ,UK   
    601-800  ,   Edinburgh Napier University   ,UK   
    601-800  ,   Nottingham Trent University   ,UK   
    601-800  ,   The Manchester Metropolitan University   ,UK   
    601-800  ,   University of Brighton   ,UK   
    601-800  ,   University of Derby   ,UK   
    601-800  ,   University of Greenwich   ,UK   
    601-800  ,   University of Hertfordshire   ,UK   
    601-800  ,   University of Teesside   ,UK   
    601-800  ,   University of Ulster   ,UK   
    601-800  ,   Aberystwyth University   ,UK   
    601-800  ,   University of the West of England - Bristol   ,UK   
    601-800  ,   University of the Western Cape   ,South Africa   
    601-800  ,   University of Alaska - Fairbanks   ,USA   
    601-800  ,   University of Arkansas at Fayetteville   ,USA   
    601-800  ,   American University   ,USA   
    601-800  ,   Kansas State University   ,USA   
    601-800  ,   Louisiana State University   ,USA   
    601-800  ,   University of Maryland Baltimore County   ,USA   
    601-800  ,   Worcester Polytechnic Institute   ,USA   
    601-800  ,   Mississippi State University   ,USA   
    601-800  ,   University of Nevada - Las Vegas   ,USA   
    601-800  ,   New Mexico State University   ,USA   
    601-800  ,   Rochester Institute of Technology   ,USA   
    601-800  ,   State University of New York at Albany   ,USA   
    601-800  ,   Binghamton University   ,USA   
    601-800  ,   University of North Carolina at Charlotte   ,USA   
    601-800  ,   Ohio University   ,USA   
    601-800  ,   University of Toledo   ,USA   
    601-800  ,   Oklahoma State University   ,USA   
    601-800  ,   Texas Technical University   ,USA   
    601-800  ,   University of Texas at Arlington   ,USA   
    601-800  ,   University of Texas at San Antonio   ,USA   
    601-800  ,   Auburn University   ,USA   
    601-800  ,   Lehigh University   ,USA   
    601-800  ,   Tallinn University of Technology   ,Estonia   
    601-800  ,   National Research Nuclear University   ,Russia   
    601-800  ,   Xidian University   ,China   
    601-800  ,   Jiangnan University   ,China   
    601-800  ,   Shahid Beheshti University of Medical Sciences   ,Iran   
    601-800  ,   Uit the Arctic University of Norway   ,Norway   
    601-800  ,   Anglia Ruskin University   ,UK   
    601-800  ,   Czech University of Life Sciences Prague   ,Czech Republic   
    601-800  ,   University of Lille   ,France   
    601-800  ,   Amity University   ,India   
    601-800  ,   National Institute of Technology Rourkela   ,India   
    601-800  ,   University of Lincoln (England)   ,UK   
    601-800  ,   London South Bank University   ,UK   
    601-800  ,   University of the West Scotland   ,UK   
    601-800  ,   Örebro University   ,Sweden   
    601-800  ,   Babol Noshirvani University of Technology   ,Iran   
    601-800  ,   University of Côte d'Azur   ,France   
    601-800  ,   University of Technology Brunei   ,Brunei   
    601-800  ,   École des Mines de Saint-Étienne   ,France   
    601-800  ,   University of Insubria   ,Italy   
    601-800  ,   University of Eastern Piedmont   ,Italy   
    601-800  ,   COMSATS University Islamabad   ,Pakistan   
    601-800  ,   Kafrelsheikh University   ,Egypt   
    601-800  ,   Indian Institute of Technology - Patna   ,India   
    601-800  ,   Tuscia University   ,Italy   
    601-800  ,   Ton Duc Thang University   ,Viet Nam   
    601-800  ,   Management and Science University   ,Malaysia   
    601-800  ,   University of Malaysia - Pahang   ,Malaysia   
    601-800  ,   Xi'an Jiaotong Liverpool University   ,China   
    601-800  ,   Parthenope University of Naples   ,Italy   
    601-800  ,   Scotland's Rural College   ,UK   
    601-800  ,   University of Tabuk   ,Saudi Arabia   
    601-800  ,   Duy Tan University   ,Viet Nam   
    601-800  ,   Taif University   ,Saudi Arabia   
    601-800  ,   American University of the Middle East   ,Kuwait   
    601-800  ,   Qassim University   ,Saudi Arabia   
    601-800  ,   Sultan Idris Education University   ,Malaysia   
    601-800  ,   Óbuda University   ,Hungary   
    601-800  ,   Jazan University   ,Saudi Arabia   
    601-800  ,   Symbiosis International University   ,India   
    601-800  ,   Alborz University of Medical Sciences   ,Iran   
    601-800  ,   Golestan University   ,Iran   
    601-800  ,   Lorestan University of Medical Sciences   ,Iran   
    601-800  ,   Sukkur IBA University   ,Pakistan   
    601-800  ,   University of Hail   ,Saudi Arabia   
    601-800  ,   Chitkara University   ,India   
    601-800  ,   Egypt-Japan University of Science and Technology   ,Egypt   
    601-800  ,   Majmaah University   ,Saudi Arabia   
    601-800  ,   Malaviya National Institute of Technology   ,India   
    601-800  ,   International Institute of Information Technology Hyderabad   ,India   
    801-1000  ,  Abdullah Gul University  ,Turkey   
    801-1000  ,  Ahvaz Jundishapur University Medical Sciences  ,Iran   
    801-1000  ,  An-Najah National University  ,Palestine   
    801-1000  ,  Azerbaijan State University Economics  ,Azerbaijan   
    801-1000  ,  Gazipur Agricultural University  ,Bangladesh   
    801-1000  ,  Ege University  ,Pakistan   
    801-1000  ,  Imt Nord Europe  ,France   
    801-1000  ,  International University of Rabat  ,Morocco   
    801-1000  ,  Iqra University  ,Pakistan   
    801-1000  ,  Istanbul Medipol University  ,Turkey   
    801-1000  ,  Mahsa University  ,Malaysia   
    801-1000  ,  Marie and Louis Pasteur University  ,France   
    801-1000  ,  Shahroud University Medical Sciences  ,Iran   
    801-1000  ,  Sr University  ,India   
    801-1000  ,   University of Leoben   ,Austria   
    801-1000  ,   University of Notre Dame Australia   ,Australia   
    801-1000  ,   Daffodil International University   ,Bangladesh   
    801-1000  ,   Jahangirnagar University   ,Bangladesh   
    801-1000  ,   North South University   ,Bangladesh   
    801-1000  ,   University of Dhaka   ,Bangladesh   
    801-1000  ,   Pontifical Catholic University of Rio de Janeiro   ,Brazil   
    801-1000  ,   Federal University of Minas Gerais   ,Brazil   
    801-1000  ,   Federal University of Sao Paulo   ,Brazil   
    801-1000  ,   University of Ontario Institute of Technology   ,Canada   
    801-1000  ,   University of Regina   ,Canada   
    801-1000  ,   Chengdu University of Technology   ,China   
    801-1000  ,   Fuzhou University   ,China   
    801-1000  ,   Nanjing Medical University   ,China   
    801-1000  ,   Nanjing Normal University   ,China   
    801-1000  ,   Northeast Agricultural University   ,China   
    801-1000  ,   Northeast Normal University   ,China   
    801-1000  ,   Southwest Jiaotong University   ,China   
    801-1000  ,   Zhejiang Gongshang University   ,China   
    801-1000  ,   University of Gesamthochschule Hagen   ,Germany   
    801-1000  ,   Ain Shams University   ,Egypt   
    801-1000  ,   Al Azhar University   ,Egypt   
    801-1000  ,   Alexandria University   ,Egypt   
    801-1000  ,   Cairo University   ,Egypt   
    801-1000  ,   Mansoura University   ,Egypt   
    801-1000  ,   University Carlos III de Madrid   ,Spain   
    801-1000  ,   University Pablo de Olavide   ,Spain   
    801-1000  ,   University of Alcalá de Henares   ,Spain   
    801-1000  ,   University of Córdoba   ,Spain   
    801-1000  ,   University of Jaén   ,Spain   
    801-1000  ,   University of Salamanca   ,Spain   
    801-1000  ,   University of Seville   ,Spain   
    801-1000  ,   University of Vigo   ,Spain   
    801-1000  ,   Ramon Llull University   ,Spain   
    801-1000  ,   University of Lleida   ,Spain   
    801-1000  ,   University of Vic   ,Spain   
    801-1000  ,   University of the Balearic Islands   ,Spain   
    801-1000  ,   Ecole Centrale de Lyon   ,France   
    801-1000  ,   Arts et Métiers   ,France   
    801-1000  ,   National Veterinary School of Alfort   ,France   
    801-1000  ,   Institut National des Sciences Appliquées de Lyon   ,France   
    801-1000  ,   University Panthéon-Sorbonne (Paris I)   ,France   
    801-1000  ,   University of Western Brittany   ,France   
    801-1000  ,   University of Cape Coast   ,Ghana   
    801-1000  ,   Aristotle University of Thessaloniki   ,Greece   
    801-1000  ,   National Technical University of Athens   ,Greece   
    801-1000  ,   University of Patras   ,Greece   
    801-1000  ,   Eötvös Lorand University   ,Hungary   
    801-1000  ,   University of Debrecen    ,Hungary   
    801-1000  ,   University of Indonesia   ,Indonesia   
    801-1000  ,   Alagappa University   ,India   
    801-1000  ,   Anna University   ,India   
    801-1000  ,   Birla Institute of Technology and Science   ,India   
    801-1000  ,   Guru Gobind Singh Indraprastha University   ,India   
    801-1000  ,   Jamia Hamdard University   ,India   
    801-1000  ,   Jawaharlal Nehru University   ,India   
    801-1000  ,   Savitribai Phule Pune University   ,India   
    801-1000  ,   Birjand University of Medical Sciences   ,Iran   
    801-1000  ,   Ferdowsi University of Mashhad   ,Iran   
    801-1000  ,   Gorgan University Of Agricultural Sciences And Natural Resources   ,Iran   
    801-1000  ,   Guilan University of Medical Sciences   ,Iran   
    801-1000  ,   Ilam University of Medical Sciences   ,Iran   
    801-1000  ,   K.N.Toosi University of Technology   ,Iran   
    801-1000  ,   Kerman University of Medical Sciences   ,Iran   
    801-1000  ,   Kurdistan University of Medical Sciences   ,Iran   
    801-1000  ,   Mashhad University of Medical Sciences   ,Iran   
    801-1000  ,   Mazandaran University of Medical Sciences   ,Iran   
    801-1000  ,   Rafsanjan University of Medical Sciences   ,Iran   
    801-1000  ,   Shahid Beheshti University   ,Iran   
    801-1000  ,   Shiraz University   ,Iran   
    801-1000  ,   Urmia University   ,Iran   
    801-1000  ,   Zahedan University of Medical Sciences   ,Iran   
    801-1000  ,   Zanjan University of Medical Sciences   ,Iran   
    801-1000  ,   Reykjavík University   ,Iceland   
    801-1000  ,   Roma Tre University   ,Italy   
    801-1000  ,   University of Foggia   ,Italy   
    801-1000  ,   University of Salento   ,Italy   
    801-1000  ,   Al al-Bayt University   ,Jordan   
    801-1000  ,   Al-Isra University   ,Jordan   
    801-1000  ,   Al-Zaytoonah University of Jordan   ,Jordan   
    801-1000  ,   German Jordanian University   ,Jordan   
    801-1000  ,   Jordan University of Science and Technology   ,Jordan   
    801-1000  ,   University of Petra   ,Jordan   
    801-1000  ,   Wakayama Medical University   ,Japan   
    801-1000  ,   Waseda University   ,Japan   
    801-1000  ,   Chonbuk National University   ,South Korea   
    801-1000  ,   Chonnam National University   ,South Korea   
    801-1000  ,   Inha University   ,South Korea   
    801-1000  ,   Sogang University   ,South Korea   
    801-1000  ,   Vilnius University   ,Lithuania   
    801-1000  ,   University of Malta   ,Malta   
    801-1000  ,   National Autonomous University of Mexico   ,Mexico   
    801-1000  ,   University of Ibadan   ,Nigeria   
    801-1000  ,   University of Lagos   ,Nigeria   
    801-1000  ,   Norwegian University of Life Sciences   ,Norway   
    801-1000  ,   Ghulam Ishaq Khan Institute of Engineering Sciences and Technology   ,Pakistan   
    801-1000  ,   Islamia University Bahawalpur   ,Pakistan   
    801-1000  ,   Lahore University of Management Sciences   ,Pakistan   
    801-1000  ,   University of Central Punjab   ,Pakistan   
    801-1000  ,   University of Engineering and Technology Taxila   ,Pakistan   
    801-1000  ,   University of Gujrat   ,Pakistan   
    801-1000  ,   University of Management and Technology   ,Pakistan   
    801-1000  ,   University of the Punjab   ,Pakistan   
    801-1000  ,   Medical University of Lodz   ,Poland   
    801-1000  ,   Catholic University of Portugal   ,Portugal   
    801-1000  ,   Peoples' Friendship University of Russia   ,Russia   
    801-1000  ,   St. Petersburg State Mining Institute (Technical University)   ,Russia   
    801-1000  ,   Tomsk Polytechnic University   ,Russia   
    801-1000  ,   King Saud bin Abdulaziz University for Health Sciences    ,Saudi Arabia   
    801-1000  ,   Halmstad University College   ,Sweden   
    801-1000  ,   Jönköping University College   ,Sweden   
    801-1000  ,   University of Ljubljana   ,Slovenia   
    801-1000  ,   King Mongkut's University of Technology Thonburi   ,Thailand   
    801-1000  ,   University of Tunis El Manar   ,Tunisia   
    801-1000  ,   Ataturk University   ,Turkey   
    801-1000  ,   Bahcesehir University   ,Turkey   
    801-1000  ,   Cankaya University   ,Turkey   
    801-1000  ,   Hacettepe University   ,Turkey   
    801-1000  ,   Makerere University   ,Uganda   
    801-1000  ,   Glasgow Caledonian University   ,UK   
    801-1000  ,   Kingston University   ,UK   
    801-1000  ,   Open University   ,UK   
    801-1000  ,   Oxford Brookes University   ,UK   
    801-1000  ,   Roehampton University of Surrey   ,UK   
    801-1000  ,   Sheffield Hallam University   ,UK   
    801-1000  ,   The Robert Gordon University   ,UK   
    801-1000  ,   University of Salford   ,UK   
    801-1000  ,   University of Westminster   ,UK   
    801-1000  ,   University of Wolverhampton   ,UK   
    801-1000  ,   Hanoi Medical University   ,Viet Nam   
    801-1000  ,   North-West University   ,South Africa   
    801-1000  ,   Catholic University of America   ,USA   
    801-1000  ,   Florida Atlantic University   ,USA   
    801-1000  ,   Northern Illinois University   ,USA   
    801-1000  ,   Southern Illinois University at Carbondale   ,USA   
    801-1000  ,   Clark University   ,USA   
    801-1000  ,   Portland State University   ,USA   
    801-1000  ,   University of Rhode Island   ,USA   
    801-1000  ,   Baylor University   ,USA   
    801-1000  ,   College of William and Mary   ,USA   
    801-1000  ,   Old Dominion University   ,USA   
    801-1000  ,   University of Wyoming   ,USA   
    801-1000  ,   University of Alabama   ,USA   
    801-1000  ,   Ural Federal University   ,Russia   
    801-1000  ,   Kaohsiung Medical University   ,Taiwan   
    801-1000  ,   Kazan Federal University    ,Russia   
    801-1000  ,   National University of Science and Technology MISiS   ,Russia   
    801-1000  ,   Gabriele D'Annunzio University   ,Italy   
    801-1000  ,   Leeds Beckett University   ,UK   
    801-1000  ,   Siberian Federal University   ,Russia   
    801-1000  ,   Nanjing University of Information Science and Technology   ,China   
    801-1000  ,   Guangzhou Medical University   ,China   
    801-1000  ,   Open University of Catalonia   ,Spain   
    801-1000  ,   Birmingham City University   ,UK   
    801-1000  ,   Bucharest University of Economic Studies   ,Romania   
    801-1000  ,   International Islamic University Islamabad   ,Pakistan   
    801-1000  ,   National Institute of Technology Tiruchirappalli   ,India   
    801-1000  ,   JSS Academy of Higher Education and Research   ,India   
    801-1000  ,   Abdul Wali Khan University Mardan   ,Pakistan   
    801-1000  ,   Delhi Technological University   ,India   
    801-1000  ,   National Institute of Technology Silchar   ,India   
    801-1000  ,   Ozyegin University   ,Turkey   
    801-1000  ,   Wenzhou University   ,China   
    801-1000  ,   Peter the Great St Petersburg Polytechnic University   ,Russia   
    801-1000  ,   Northern Border University   ,Saudi Arabia   
    801-1000  ,   Baqiyatallah University of Medical Sciences   ,Iran   
    801-1000  ,   Innopolis University   ,Russia   
    801-1000  ,   European University Cyprus   ,Cyprus   
    801-1000  ,   Khwaja Fareed University of Engineering and Information Technology   ,Pakistan   
    801-1000  ,   University of Nova Gorica   ,Slovenia   
    801-1000  ,   Capital University of Science and Technology   ,Pakistan   
    801-1000  ,   Carol Davila University of Medicine and Pharmacy   ,Romania   
    801-1000  ,   Future University in Egypt   ,Egypt   
    801-1000  ,   KL University   ,India   
    801-1000  ,   University of Malakand   ,Pakistan   
    801-1000  ,   Najran University   ,Saudi Arabia   
    801-1000  ,   University of Namur   ,Belgium   
    801-1000  ,   Reichman University   ,Israel   
    801-1000  ,   Shahrekord University of Medical Sciences   ,Iran   
    801-1000  ,   Shri Mata Vaishno Devi University   ,India   
    801-1000  ,   Siksha O Anusandhan   ,India   
    801-1000  ,   Amity University Rajasthan - Jaipur   ,India     
